NAME,CATEGORY,ADDRESS,LAT,LNG,ID,SCALE,EVENT,TIME_OF_DAY
Milano 1909 Members Club,Lounge,Via Tortona 3,45.45373119462894,9.169034972171671,528a6c6011d2e4c3c59c2f62,small,"dance, music, acting, magic,comedy","Evening, Night"
Zona Tartina,Miscellaneous Shop,Via Voghera 4,45.454419,9.168729,4da9ba9a8154abafc29ab8c0,,,
Chivas Members Club,Lounge,,45.453768,9.168605,52939aed11d2a0abad351a0b,small,"dance, music, acting, magic,comedy","Evening, Night"
Terrazza 14,Lounge,Via Tortona 14,45.453828,9.1686,4e0b35f86284a62b5bbf0560,small,"dance, music, acting, magic,comedy","Evening, Night"
La Cueva,General Entertainment,Via Vigevano 2a,45.4529317705459,9.171891179285957,50f70303e4b0cdce571be752,small,All,"Day, Evening, Night, LateNight"
Blues Canal,Cocktail Bar,"Via Casale, 7",45.45154311854414,9.170756001700434,4b05887af964a52048c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Jolly,Nightclub,,45.454092,9.170793,4ce4550cc850721eb194c28a,small,"dance, music, acting, magic,comedy","Evening, Night"
Music Togheter,Music Venue,,45.45383,9.171643,588c706cea1c0d436975fd9f,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Dojo -Hara Yoga,General Entertainment,Via Savona 10,45.457347,9.168909,4cb8a701bac9370444d0de7c,small,All,"Day, Evening, Night, LateNight"
Narciso & Boccadoro,Lounge,Via Savona 12,45.455739231280525,9.168450128055213,51801d5fe4b003188a253947,small,"dance, music, acting, magic,comedy","Evening, Night"
Interior Design Cafè,Lounge,Via Arcangelo Ghisleri 1,45.45729628700265,9.170180391655382,561ec816498eb307015ff6c1,small,"dance, music, acting, magic,comedy","Evening, Night"
Lit de Chouchou,Nightclub,Via Savona 1B,45.45575075880717,9.170317845163263,50773be1e4b05f2fb7032778,small,"dance, music, acting, magic,comedy","Evening, Night"
Marangoni's party,Nightclub,Limelight,45.456076,9.169813,5165fe72e4b0baf4dfb9c3cd,small,"dance, music, acting, magic,comedy","Evening, Night"
Bubbles Studio,General Entertainment,,45.455936,9.168631,4f855b49e4b064ded77fb5df,small,All,"Day, Evening, Night, LateNight"
Papiniano Palace,Lounge,,45.457296249821,9.171214744037787,4fe88c49e4b0af2e683b9cf6,small,"dance, music, acting, magic,comedy","Evening, Night"
"Radio Dynamo ""ON AIR"" @ DesignLibrary Café",Radio Station,Via Savona 11,45.455269511620514,9.168468966574519,4ef3296fc512c31f1b892360,small,"dance, music, acting, magic,comedy","Day, Evening"
#plastiparty + Cecilia Cattoni Food Design,General Entertainment,via Savona 11,45.45545321026501,9.168508581938939,4f4e536fe4b0ef284c32b864,small,All,"Day, Evening, Night, LateNight"
Teatro Libero,Comedy Club,,45.45593023853582,9.16850086670392,4bed03006e8c20a144d46f61,small,Comedy,"Evening, Night"
i Giovedi del Design: Vitamina D,General Entertainment,Via Savona 11,45.455252,9.168372,4f0f16cce4b06654e48a7c5c,small,All,"Day, Evening, Night, LateNight"
Ciuccia Fuffa,General Entertainment,Via Savona 17,45.4551722118144,9.167864173650742,4df129cad1647076f63bf213,small,All,"Day, Evening, Night, LateNight"
Circolo Filoellenico,General Entertainment,,45.457595,9.171636,519bc1cb498e389000534275,small,All,"Day, Evening, Night, LateNight"
Bonac's,Lounge,Via Cesare Da Sesto 19,45.4583866310947,9.171706438064575,55603243498e1b698160f278,small,"dance, music, acting, magic,comedy","Evening, Night"
Les - Ufficio Tempo Libero,General Entertainment,,45.45860676666667,9.169889183333334,4ea157d902d529c11623ab46,small,All,"Day, Evening, Night, LateNight"
Agenzia Viaggi Numa Pompilio,Lounge,,45.459956,9.169674,51e85ff9498e426b9c830da6,small,"dance, music, acting, magic,comedy","Evening, Night"
Agenzia Viaggi,General Entertainment,,45.459968,9.169676,519a770f498eede654020d64,small,All,"Day, Evening, Night, LateNight"
Dedalo Teatro,Movie Theater,Via Ariberto 25,45.45936023378989,9.172277748584747,4e7c7159185088025bb30ee3,large,"dance, music, acting, magic,comedy","Evening, Night"
Narnia,Lounge,,45.463797,9.169002,516bf5a6e4b0169e225c55a1,small,"dance, music, acting, magic,comedy","Evening, Night"
Stanza N 5 SCALA 6 Corso,Lounge,,45.461772,9.169308,4f644df7e4b06561249f4880,small,"dance, music, acting, magic,comedy","Evening, Night"
Casa Korvelyte,Lounge,Via giambattista vico 12,45.463145,9.171146,4dc65fc745dd264552887d18,small,"dance, music, acting, magic,comedy","Evening, Night"
Teatro delle Marionette,Theater,3 Via Olivetani,45.46313,9.17015,4b058880f964a5201eca22e3,large,All,"Day, Evening"
Manchester,Music Venue,,45.4643546,9.169237,51463c50e4b02dd32db0555e,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Spazio MiMat,General Entertainment,Via Morozzo Della Rocca 12,45.465171,9.168443,56ec2926498e6f886538043a,small,All,"Day, Evening, Night, LateNight"
Teatro San Carlo,Theater,via Morozzo dells Rocca 12,45.465153,9.168333,4cc99628786e4688f5f49409,large,All,"Day, Evening"
IMMPRONTA,Piano Bar,"Piazzale Baracca, 2",45.466071,9.169509,4c593eac67ac0f4716b3034c,small,"Musical Theater, Dance, Music, Magic","Evening, Night"
Centre Culturel Français,General Entertainment,Corso Magenta 63,45.465844,9.171812,4b058881f964a52042ca22e3,small,All,"Day, Evening, Night, LateNight"
Circolo Arci Magnolia,Music Venue,,45.4690954,9.1688154,57761f14498e0799f1c8407c,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Circolo Anarchico Ponte Della Ghisolfa,Music Venue,,45.4690954,9.1688154,57931fd2498e9d6cd3ce23ae,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Reggae Rock Festival Bussero,Music Venue,,45.4690954,9.1688154,576f8679498eb5f8a03708ce,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Private Party Milano,Music Venue,,45.4690954,9.1688154,5b1e2957a87921002c2386f7,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Ca' Bianca Café,Music Venue,,45.4690954,9.1688154,5ac3346f7269fe2798809834,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Festa Della Magnolia,Music Venue,,45.4690954,9.1688154,57ac3116498ee8e345abb52f,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
"Arci Paz, Castano Primo",Music Venue,,45.4690954,9.1688154,587f1ba591680266c0169fa0,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Kitsch Bar,Lounge,"Corso Sempione, 5",45.47691554100443,9.17082450762748,4bf6c817508c0f47e5d93c31,small,"dance, music, acting, magic,comedy","Evening, Night"
Midnightrun 3,General Entertainment,,45.47554720543905,9.172527065118972,51439eb6e4b0554c1d14032b,small,All,"Day, Evening, Night, LateNight"
Huggy Bear,Lounge,Corso Sempione 3,45.47648634193311,9.171412335601318,4be4769fd4f7c9b641302420,small,"dance, music, acting, magic,comedy","Evening, Night"
Le Voyage,Lounge,,45.477814,9.169702,564acd7c498e2a88152124e1,small,"dance, music, acting, magic,comedy","Evening, Night"
Pillow Fight,General Entertainment,,45.47539,9.172683,4f8990ebe4b0089de8fee979,small,All,"Day, Evening, Night, LateNight"
Shootersdream,General Entertainment,Via mameli,45.476336,9.171631,4da1f0a1b521224b7738ffed,small,All,"Day, Evening, Night, LateNight"
House Hunters Milano,Lounge,,45.476553,9.170538,544ee220498eefae2ea225dc,small,"dance, music, acting, magic,comedy","Evening, Night"
Cream Lounge,Lounge,"Corso Sempione, 5",45.47662738422819,9.171102709952219,4bf140316f8aa59345a5c23c,small,"dance, music, acting, magic,comedy","Evening, Night"
Presso - Kook Sharing,Event Space,"Via Paolo Sarpi, 60",45.481024673403546,9.170860530353705,515d3f3de4b08c3124a20a07,large,All,"Day, Evening, Night, LateNight"
La Chiesetta,Cocktail Bar,Via Paolo Lomazzo 12,45.481614997579534,9.172683707246648,4bb3a198a32876b0b1fc01fe,small,"dance, music, acting, magic,comedy","Evening, Night"
Cipensoio,General Entertainment,,45.481574,9.171303,5148d4e3e4b0d085a2d450dc,small,All,"Day, Evening, Night, LateNight"
Jazz Café,Lounge,,45.47858741034733,9.168077677274939,51004f4ce4b055a6ffc970a3,small,"dance, music, acting, magic,comedy","Evening, Night"
occupy bernardo,Comedy Club,,45.481666564941406,9.171605110168457,4fa25fabe4b0c2f1031fa3c6,small,Comedy,"Evening, Night"
Spazio Il Fischio,General Entertainment,Via Procaccini,45.480709,9.17206,4bf18c1d78cec9281d88ba86,small,All,"Day, Evening, Night, LateNight"
Best Sound,Music Venue,Via bertini 13,45.48234370838027,9.17116568382805,4c971ee238dd8cfaf1fde062,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Sony Entertainment Redefined @Milano,Electronics Store,Via Procaccini 37,45.482973,9.170201,4d75ec110e3f6a31f1242f66,,,
Milano Lounge Cafè,Cocktail Bar,Via Giulio Cesare Procaccini 37,45.4828767409056,9.170211284095616,4bd764c20b779c74821205a0,small,"dance, music, acting, magic,comedy","Evening, Night"
Caffè Caribe,Nightclub,17 Via Giulio Cesare Procaccini,45.483815516816016,9.172002540482998,4b05887af964a52060c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
capodanno cinese,General Entertainment,Piazza Gramsci,45.481927,9.168349,56c08484cd10904e69e0a0e4,small,All,"Day, Evening, Night, LateNight"
Gaia Gaudenzi,General Entertainment,,45.48256427026095,9.169987995879502,522dedd211d234f15533c7be,small,All,"Day, Evening, Night, LateNight"
Musicopoli,General Entertainment,"Via Monviso, 10",45.484379480193056,9.16883890030129,4e7deb79f5b93371fce48a48,small,All,"Day, Evening, Night, LateNight"
Suonificio - Studio Registrazione Audio,General Entertainment,,45.486953,9.169123,4d9c38efb2bd3704980e114b,small,All,"Day, Evening, Night, LateNight"
Residenza Di Maestro,Rock Club,,45.490515,9.172248,506d6b19e4b0a3f3b2e91843,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Scimmie Nude,Comedy Club,,45.489754,9.16974,51cded35498e9830f16ff1ef,small,Comedy,"Evening, Night"
Zucchi Studio,General Entertainment,,45.48988075087152,9.168721058291698,4fad81d8e4b09c3c72990bd9,small,All,"Day, Evening, Night, LateNight"
Circolo Dei Malfattori,Lounge,,45.44430222914082,9.17628559726345,50ce0d1fe4b0d870d83857d0,small,"dance, music, acting, magic,comedy","Evening, Night"
laboratorio teatrale Anime Antiche,Theater,via Ascanio Sforza 81A,45.44267272949219,9.17592716217041,51ab8abf498ec578b05785c0,large,All,"Day, Evening"
Chantilly HQ,General Entertainment,Via Lecchi 16,45.444303291933444,9.173115600397239,50b41f1ee4b03acff4dea896,small,All,"Day, Evening, Night, LateNight"
PuertoAlegre,Nightclub,Via Borsi 9,45.443251174141366,9.176044199343892,4f91dcf5e4b023d6c76a6ace,small,"dance, music, acting, magic,comedy","Evening, Night"
Monodynamic Studio,Music Venue,Via De Sanctis 12,45.442712,9.173124,4cb81b1bdd41a35d1514d8a0,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Salon Parisien,Nightclub,"via Ascanio Sforza, 84",45.44185822273071,9.176059137373537,4d4499b159ca2d4352fb1d0f,small,"dance, music, acting, magic,comedy","Evening, Night"
Connie Douglas,Lounge,Via Bordighera 15,45.441784837372005,9.173799446266251,4b058879f964a5201dc822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Casa della musica,Nightclub,Via Ascanio Sforza 81,45.441872418798155,9.175835893054478,4cb0eeccc5e6a1cd85aad9f6,small,"dance, music, acting, magic,comedy","Evening, Night"
Scuola Di Teatro Anime Antiche,Comedy Club,Via Ascanio Sforza 81/a,45.442200115220075,9.176977874101354,4dea9d8252b11677f0410dc7,small,Comedy,"Evening, Night"
Cox 18,Music Venue,,45.4457349,9.17694,56f247ec498e93a37ea8d380,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Apollo Club,Lounge,"Via Giosuè Borsi, 9",45.44747772835594,9.174558567488095,57e19d3b498efc11824bbcf8,small,"dance, music, acting, magic,comedy","Evening, Night"
Circolo Mamozzo,Lounge,Via Darwin,45.44548797607422,9.175674438476562,5255523411d2fe86afea6297,small,"dance, music, acting, magic,comedy","Evening, Night"
Sacrestia - Farmacia Alcolica,Cocktail Bar,Via Conchetta 20,45.445680765773496,9.17666411115219,4b587e69f964a520795a28e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Casa Matilda,Lounge,,45.444872,9.176792,5a4567424acb1973fb641128,small,"dance, music, acting, magic,comedy","Evening, Night"
Il Torchietto,Italian Restaurant,"Via ascanio sforza, 47",45.44719535067364,9.176929917020859,4d7fbf48564b8cfa2cbe0b65,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
Tumbao,Nightclub,,45.444788,9.176136,517ae615e4b0189bde62103c,small,"dance, music, acting, magic,comedy","Evening, Night"
Cosebelle Magazine 1st Bday Party,General Entertainment,Via Conchetta 20,45.44572358858592,9.176648281660727,4ef39f4549010be35d82a87a,small,All,"Day, Evening, Night, LateNight"
Chiarezza,General Entertainment,,45.444999,9.174187,4bc4a1242a89ef3b618ff688,small,All,"Day, Evening, Night, LateNight"
Planet 50,Nightclub,52 Alzaia Naviglio Pavese,45.446478134959285,9.176440902120612,4b05887af964a52050c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Nidaba Theatre,Rock Club,via Gola 12,45.44899736225653,9.17562290358741,4b4e012ef964a520cfdd26e3,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Sixth Sense,Nightclub,4 Via Emilio Gola,45.44896,9.176633,596e997659fe5c3ad7240284,small,"dance, music, acting, magic,comedy","Evening, Night"
Capitano,Lounge,Via Alzaia Naviglio Pavese 31,45.44898,9.177379,5b1420785a2c91002cab8da1,small,"dance, music, acting, magic,comedy","Evening, Night"
game over,Nightclub,,45.44846725463867,9.17313289642334,5051094ce4b0c32d8c4658a1,small,"dance, music, acting, magic,comedy","Evening, Night"
TeatroCinque,Theater,"Via Ascanio Sforza, 37",45.448678,9.177416,51685a59498e48080381b8d7,large,All,"Day, Evening"
MoneyOnTheFloor,Nightclub,,45.45016,9.174624,53223502498e2362a047689a,small,"dance, music, acting, magic,comedy","Evening, Night"
Folk Enotecheria,Music Venue,,45.4497048,9.1744454,57109a74498e1b1f9b07b8e6,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Lovedom Headquarters,General Entertainment,,45.4511149969213,9.173537398466449,55b3528a498ef7058e48bf14,small,All,"Day, Evening, Night, LateNight"
#cookebook,General Entertainment,Alzaia Naviglio Pavese 16,45.44997942550607,9.17742450380588,528df010498ea4889bda4238,small,All,"Day, Evening, Night, LateNight"
El Sitio,Nightclub,Via Corsico 3,45.45218442399078,9.173592767971812,4ef2571cb8f7f381f6d4085e,small,"dance, music, acting, magic,comedy","Evening, Night"
La Cueva (no art gallery),Music Venue,"Via Vigevano, 2/A",45.452723,9.175522,51704b0b498e41309a78a089,small,"Musical Theatre, Music","Day, Evening, Night, LateNight"
Bruttoposse,Nightclub,,45.452536,9.175727,532231de498e4d362acba50e,small,"dance, music, acting, magic,comedy","Evening, Night"
Brandstorming temporary store,General Entertainment,Via corsico 3,45.45244,9.1733502,4c14e3cd77cea593f93bd160,small,All,"Day, Evening, Night, LateNight"
Elicriso,General Entertainment,,45.452846,9.175549,5166038be4b0cdde31829f1b,small,All,"Day, Evening, Night, LateNight"
Nastro Say Yes Milano,Performing Arts Venue,Via Corsico 3,45.45232736554829,9.173442958517835,4f91af7be4b09347d9c48142,large,All,"Day, Evening, Night, LateNight"
Casetta del Naviglio,Lounge,,45.451421729924895,9.173240519390722,4e7514341838f91889b10697,small,"dance, music, acting, magic,comedy","Evening, Night"
Souare garden,Lounge,,45.451724,9.17441,567dc115498e0671d9ff0567,small,"dance, music, acting, magic,comedy","Evening, Night"
Sofa Cafe,Cocktail Bar,Ripa di Porta Ticinese 7,45.45203287279338,9.176716804504393,4f5aa1c9e4b086681a5e5149,small,"dance, music, acting, magic,comedy","Evening, Night"
Loft54fd'c,Lounge,Viale Gorizia,45.453984,9.174822,57ab5b8e498e2efa279e7d04,small,"dance, music, acting, magic,comedy","Evening, Night"
The Do-Over by adidas Originals,General Entertainment,Ripa di Porta Ticinese 21,45.451394,9.175296,4e7f19da775b63f7d78c56f6,small,All,"Day, Evening, Night, LateNight"
iNStradaMI,General Entertainment,via Corsico,45.452252588106,9.1734559295828,52627bd411d280760e47fdbc,small,All,"Day, Evening, Night, LateNight"
Elitabar h17-02,Cocktail Bar,Via Corsico 5,45.452050513878916,9.17356185373306,5231eabf498ea763602c877f,small,"dance, music, acting, magic,comedy","Evening, Night"
Acerrá,Nightclub,,45.452297,9.173316,4fb5137de4b06fa0ebef3f03,small,"dance, music, acting, magic,comedy","Evening, Night"
Zog Live,Performing Arts Venue,"Ripa di Porta Ticinese, 37",45.45162499068305,9.173931119653506,4cf188bbc9af6dcbf54d9a7f,large,All,"Day, Evening, Night, LateNight"
Square Garden,Lounge,Naviglio Grande,45.451603651063884,9.1740873545244,5686fd72498e927bced269b4,small,"dance, music, acting, magic,comedy","Evening, Night"
English Conversations,General Entertainment,,45.453945,9.176542,4e835e4730f88fdf8695aac0,small,All,"Day, Evening, Night, LateNight"
Party Room Di Massimino Dei Navigli,General Entertainment,"Ripa di Porta Ticinese,21",45.45188299015115,9.17472908881025,4e3517b28877beb5e9a8302b,small,All,"Day, Evening, Night, LateNight"
Installazione Hana,General Entertainment,Via Corsico 3,45.452259,9.173421,4f8f370de4b068786bdc8d75,small,All,"Day, Evening, Night, LateNight"
¡Más!,Cocktail Bar,Ripa di Porta Ticinese 11,45.452072712429356,9.176382065620022,4b914379f964a52030ae33e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Rimmel CAB,General Entertainment,,45.45275768672718,9.175352401650112,51645289e4b0b66afe34a83b,small,All,"Day, Evening, Night, LateNight"
MINI Living,General Entertainment,Via Vigevano 18,45.453469459007906,9.173081805494467,570cad1d498eb3e29428dcb8,small,All,"Day, Evening, Night, LateNight"
Le Biciclette,Cocktail Bar,"Via Gian Battista Torti, 2",45.45788906111602,9.177355389972275,4b058879f964a52022c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Teatro Ariberto,General Entertainment,Via Daniele Crespi 9,45.4573584,9.1742627,4b058880f964a5201dca22e3,small,All,"Day, Evening, Night, LateNight"
Circolo Arci Cicco Simonetta,Comedy Club,Via Cicco Simonetta 16,45.456289101686004,9.175637272548137,4c991346d4b1b1f7258fc435,small,Comedy,"Evening, Night"
Manatí,General Entertainment,Via Alessi 2,45.456014,9.176784,574cb09acd10c941118528bf,small,All,"Day, Evening, Night, LateNight"
Revolver,Cocktail Bar,Piazzale Cantore 3,45.455616750340816,9.174089895177636,4bb512952ea195210df2a92f,small,"dance, music, acting, magic,comedy","Evening, Night"
Germi - Luogo di Contaminazione,Social Club,Via Cicco Simonetta 14/16,45.456431,9.175749,5d9cb6b35f00890007190a93,small,All,"Evening, Night"
Numaplayground,General Entertainment,,45.457843,9.176673,5134c3bee4b04f7751c28fe1,small,All,"Day, Evening, Night, LateNight"
LabArca,Theater,"Via Marco d'Oggiono, 1",45.45711,9.175691,59c413ac2079556b58a5e2ed,large,All,"Day, Evening"
The Terrace M3C,General Entertainment,Via Cesare da Sesto 14,45.457491,9.172837,5169ba42e4b0aeffb6659102,small,All,"Day, Evening, Night, LateNight"
Metropolis recording studio,General Entertainment,,45.455653,9.17738,4faa7f9ee4b04f8c94365fa3,small,All,"Day, Evening, Night, LateNight"
Mind Puzzle,General Entertainment,Via Lanzone 31,45.45985667500865,9.174253703245355,55d64206498edb650daef636,small,All,"Day, Evening, Night, LateNight"
Le Suite,Lounge,Via Carroccio,45.46062093667758,9.173700914734633,4c4028db3735be9a086b16a4,small,"dance, music, acting, magic,comedy","Evening, Night"
Grey's Room,Nightclub,Via Carducci 35,45.46381090356627,9.174710217617992,54309e42498ed6ec05400060,small,"dance, music, acting, magic,comedy","Evening, Night"
Bar Enni - Caffè Caribe,Lounge,,45.463984,9.173035,50f9b46be4b0d5fdfb53c7dc,small,"dance, music, acting, magic,comedy","Evening, Night"
Change Performing Arts,Performing Arts Venue,Via vincenzo monti 12,45.467307,9.174822,4c973668533aa0939cd7d745,large,All,"Day, Evening, Night, LateNight"
Porto Di Mare Laursen,General Entertainment,,45.465623135796584,9.175405113440627,4f0dfbe9e4b08f6698eeadcb,small,All,"Day, Evening, Night, LateNight"
Orchestrina allegra,Concert Hall,Piazza Luigi Cadorna,45.47053113163619,9.174517528590684,51078984e4b068357c0b3d44,large,All,"Day, Evening"
La Triennale di Milano,Art Museum,Viale Emilio Alemagna 6,45.4722426198106,9.173506680837344,4b05887df964a52057c922e3,large,"dance, music, acting, magic,comedy","Day, Evening"
Bar Bianco,Cocktail Bar,"Viale Enrico Ibsen, 4",45.47354632553537,9.177277288624811,4bf2c4adaf659c74ae09d847,small,"dance, music, acting, magic,comedy","Evening, Night"
Old Fashion,Nightclub,"Viale Emilio Alemagna, 6",45.472947263204766,9.173743662333404,4b05887af964a52027c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Teatro Continuo,Theater,,45.473294,9.175267,5d42d3b661c17f00080e1c13,large,All,"Day, Evening"
Cavalli Club Milano,Nightclub,Via Luigi Camoens,45.47340272921152,9.173201305895475,4b058879f964a52002c822e3,small,"dance, music, acting, magic,comedy","Evening, Night"
Club Haus 80's,Lounge,Parco Sempione,45.47353614863018,9.177434218916838,4dd02683d4c065592fa934a6,small,"dance, music, acting, magic,comedy","Evening, Night"
Just Cavalli Cafè,Lounge,,45.47330509718145,9.173080847214102,536e0476498e4e19faaff737,small,"dance, music, acting, magic,comedy","Evening, Night"
Nesquik 40,General Entertainment,,45.47318888937812,9.17291622303752,4e918b29d3e3187fc35190c0,small,All,"Day, Evening, Night, LateNight"
Camparitivo in Triennale,Café,"Triennale di Milano, Viale Emilio Alemagna, 6",45.47252692417562,9.17458518672356,4bdc3965c79cc928ac9c85e9,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
Popstarz,Nightclub,,45.47300127470845,9.1740123202795,4f99dc1ee4b0c1fd75314d8b,small,"dance, music, acting, magic,comedy","Evening, Night"
Byblos Fashion Show,General Entertainment,Castello sforzesco,45.47314561844162,9.176539323880021,4f4a3cdde4b082dc5829523a,small,All,"Day, Evening, Night, LateNight"
Teatro dell'Arte,Theater,Viale Alemagna 6,45.4721697741884,9.173884391784668,4bfacdea328d76b03dfc14ec,large,All,"Day, Evening"
Il Club delle Mamme,Building,"Via Canonica, 20",45.47809058094997,9.175955057144165,4eb2621e4fc61d1983242475,small,"dance, music, acting, magic,comedy","Day, Evening, Night, LateNight"
D.Work,Piano Bar,,45.481088,9.173313,5d752dca6c160b00082b008a,small,"Musical Theater, Dance, Music, Magic","Evening, Night"
Studio Area 22,General Entertainment,Via giusti 22,45.48023789960255,9.176123919545121,4df373fc7d8b18e1722ee3b9,small,All,"Day, Evening, Night, LateNight"
米兰之夜ktv,Nightclub,via signorelli 2,45.481402,9.173831,58496a3bca10700aaeddb8ea,small,"dance, music, acting, magic,comedy","Evening, Night"
Circolo Alessandro Volta,General Entertainment,Via Giusti 16,45.480231850530984,9.177003707191307,4cae132dd1f8b60c997474c6,small,All,"Day, Evening, Night, LateNight"
StudioArea22,General Entertainment,"Via Giusti, 22",45.480140551435106,9.17646785720062,51aa4b9b498e1786d0476091,small,All,"Day, Evening, Night, LateNight"
Centro Yoga,General Entertainment,,45.48064370675906,9.174451305624387,4da7f20843a12d0c26457eb3,small,All,"Day, Evening, Night, LateNight"
